srcfile1,startline1,endline1,srcfile2,startline2,endline2,tp,fp,isclone,min_lines,max_lines,type1sim,type3sim,diff_lines,avg_lines,type1simtok,type3simtok,type2sim,type2simtok
selected/1625533.java,57,87,selected/875790.java,24,55,1,0,t,31,32,0.806451612903226,0.838709677419355,1,31.5,0.909090909090909,0.909090909090909,0.161290322580645,
selected/687849.java,1053,1062,selected/900584.java,553,563,0,1,f,10,11,0.583333333333333,0.833333333333333,1,10.5,0.813953488372093,0.813953488372093,0.333333333333333,
default/112211.java,4,17,default/36223.java,4,17,1,0,t,14,14,1,1,0,14,1,1,1,
selected/1583408.java,493,506,selected/2005960.java,26,41,0,1,f,14,16,0.214285714285714,0.285714285714286,2,15,0.536363636363636,0.536363636363636,0.214285714285714,
default/23875.java,648,665,default/8952.java,648,665,1,0,t,18,18,1,1,0,18,1,1,1,
selected/2501183.java,68,100,selected/608398.java,40,72,1,0,t,33,33,1,1,0,33,1,1,1,
selected/113958.java,242,254,selected/2011886.java,53,65,1,0,t,13,13,0.846153846153846,0.846153846153846,0,13,0.963855421686747,0.963855421686747,0.230769230769231,
default/44830.java,208,241,default/6937.java,208,241,1,0,t,34,34,1,1,0,34,1,1,1,
default/53104.java,522,544,default/58531.java,629,646,1,0,t,18,23,0.68,0.68,5,20.5,0.716577540106952,0.716577540106952,0.32,
default/135495.java,570,590,default/55109.java,648,665,1,0,t,18,21,0.739130434782609,0.739130434782609,3,19.5,0.795180722891566,0.795180722891566,0.347826086956522,
default/102869.java,1532,1546,default/5657.java,1156,1170,1,0,t,15,15,0.6,0.666666666666667,0,15,0.914728682170543,0.914728682170543,0.333333333333333,
selected/1756207.java,35,50,selected/549461.java,69,89,1,0,t,16,21,0.6875,0.875,5,18.5,0.913461538461538,0.913461538461538,0.5,
default/16641.java,367,379,default/24621.java,367,379,1,0,t,13,13,1,1,0,13,1,1,1,
selected/2240414.java,112,125,selected/304326.java,436,449,1,0,t,14,14,0.285714285714286,0.642857142857143,0,14,0.666666666666667,0.666666666666667,0.285714285714286,
default/122249.java,1589,1604,default/73729.java,1589,1604,1,0,t,16,16,1,1,0,16,1,1,1,
default/107770.java,14,76,default/66341.java,14,76,1,0,t,63,63,1,1,0,63,1,1,1,
selected/127068.java,1041,1051,selected/2286616.java,729,737,1,0,t,9,11,0.615384615384615,0.769230769230769,2,10,0.717171717171717,0.717171717171717,0.384615384615385,
selected/2429982.java,769,783,selected/588446.java,772,786,1,0,t,15,15,1,1,0,15,1,1,1,
default/36610.java,43,52,default/99468.java,43,52,1,0,t,10,10,1,1,0,10,1,1,1,
default/100859.java,126,138,default/57055.java,126,138,1,0,t,13,13,1,1,0,13,1,1,1,
selected/952493.java,418,448,selected/952493.java,442,472,1,0,t,31,31,1,1,0,31,1,1,1,
selected/952493.java,320,345,selected/965733.java,340,365,1,0,t,26,26,1,1,0,26,1,1,1,
default/24071.java,351,374,default/63057.java,353,376,1,0,t,24,24,1,1,0,24,1,1,1,
default/19114.java,44,73,default/55028.java,44,73,1,0,t,30,30,1,1,0,30,1,1,1,
selected/952493.java,333,380,selected/965733.java,349,396,1,0,t,48,48,1,1,0,48,1,1,1,
default/3128.java,897,907,default/32260.java,897,907,1,0,t,11,11,1,1,0,11,1,1,1,
selected/216402.java,199,209,selected/2585088.java,212,222,1,0,t,11,11,0.333333333333333,0.833333333333333,0,11,0.909090909090909,0.909090909090909,0.833333333333333,
default/116591.java,1,204,default/99468.java,1,204,1,0,t,204,204,1,1,0,204,1,1,1,
default/45530.java,137,157,default/73285.java,211,231,1,0,t,21,21,0.916666666666667,1,0,21,0.98,0.98,0.916666666666667,
selected/952493.java,416,456,selected/952493.java,443,483,1,0,t,41,41,1,1,0,41,1,1,1,
selected/952493.java,427,474,selected/965733.java,320,367,1,0,t,48,48,1,1,0,48,1,1,1,
default/104721.java,872,881,default/64797.java,766,775,1,0,t,10,10,1,1,0,10,1,1,1,
selected/952493.java,355,385,selected/965733.java,445,475,1,0,t,31,31,1,1,0,31,1,1,1,
selected/1641837.java,243,256,selected/892027.java,462,471,0,1,f,10,14,0.2,0.333333333333333,4,12,0.469565217391304,0.469565217391304,0.133333333333333,
default/129715.java,650,667,default/63015.java,631,648,1,0,t,18,18,0.9,1,0,18,0.985401459854015,0.985401459854015,1,
default/51140.java,788,815,default/7952.java,550,578,1,0,t,28,29,0.724137931034483,0.758620689655172,1,28.5,0.843636363636364,0.843636363636364,0.344827586206897,
default/35432.java,522,546,default/5251.java,546,570,1,0,t,25,25,0.846153846153846,1,0,25,0.975961538461538,0.975961538461538,1,
default/28707.java,126,138,default/96501.java,126,138,1,0,t,13,13,1,1,0,13,1,1,1,
selected/2176046.java,285,296,selected/2181139.java,231,242,1,0,t,12,12,1,1,0,12,1,1,1,
default/109369.java,493,507,default/23875.java,493,507,1,0,t,15,15,1,1,0,15,1,1,1,
default/134647.java,522,544,default/42612.java,546,568,1,0,t,23,23,0.88,1,0,23,0.978609625668449,0.978609625668449,1,
default/106112.java,493,504,default/124923.java,133,146,1,0,t,12,14,0.583333333333333,0.666666666666667,2,13,0.957983193277311,0.957983193277311,0.333333333333333,
selected/355856.java,541,558,selected/795399.java,141,155,1,0,t,15,18,0.333333333333333,0.611111111111111,3,16.5,0.603351955307263,0.603351955307263,0.222222222222222,
selected/1193583.java,71,77,selected/2210714.java,167,173,1,0,t,7,7,0.625,0.875,0,7,0.941176470588235,0.941176470588235,0.375,
default/51700.java,548,570,default/79086.java,629,646,1,0,t,18,23,0.68,0.68,5,20.5,0.716577540106952,0.716577540106952,0.32,
selected/952493.java,437,462,selected/965733.java,428,453,1,0,t,26,26,1,1,0,26,1,1,1,
selected/1030949.java,323,336,selected/1880284.java,278,291,1,0,t,14,14,0.625,0.625,0,14,0.852459016393443,0.852459016393443,0.3125,
default/114488.java,368,397,default/78160.java,362,393,1,0,t,30,32,1,1,2,31,1,1,0.366666666666667,
selected/349286.java,43,72,selected/759664.java,43,72,1,0,t,30,30,1,1,0,30,1,1,1,
selected/1002091.java,237,248,selected/1002091.java,264,274,1,0,t,11,12,0.5,0.833333333333333,1,11.5,0.797297297297297,0.797297297297297,0.833333333333333,
selected/2501958.java,327,337,selected/2509245.java,343,353,1,0,t,11,11,0.916666666666667,0.916666666666667,0,11,0.985294117647059,0.985294117647059,0.916666666666667,
selected/237570.java,213,226,selected/478993.java,204,217,1,0,t,14,14,1,1,0,14,1,1,1,
default/59932.java,277,288,default/93943.java,910,922,1,0,t,12,13,0.583333333333333,0.666666666666667,1,12.5,0.901785714285714,0.901785714285714,0.25,
selected/1578910.java,1016,1025,selected/900584.java,444,453,1,0,t,10,10,0.583333333333333,0.833333333333333,0,10,0.767441860465116,0.767441860465116,0.5,
default/40375.java,404,426,default/45549.java,546,568,1,0,t,23,23,1,1,0,23,1,1,1,
selected/337293.java,155,169,selected/337293.java,184,198,1,0,t,15,15,0.8,0.8,0,15,0.944827586206897,0.944827586206897,0.333333333333333,
default/108143.java,19,47,default/80413.java,37,65,1,0,t,29,29,0.928571428571429,0.928571428571429,0,29,0.988142292490119,0.988142292490119,0.928571428571429,
default/44679.java,73,85,default/93613.java,73,85,1,0,t,13,13,1,1,0,13,1,1,1,
default/38807.java,203,266,default/56295.java,202,265,1,0,t,64,64,1,1,0,64,1,1,1,
selected/952493.java,323,363,selected/952493.java,423,463,1,0,t,41,41,1,1,0,41,1,1,1,
default/85123.java,184,198,default/99399.java,200,214,1,0,t,15,15,1,1,0,15,1,1,1,
default/40921.java,338,346,default/42859.java,316,324,1,0,t,9,9,0.666666666666667,0.777777777777778,0,9,0.978102189781022,0.978102189781022,0.777777777777778,
selected/1255106.java,322,338,selected/1329527.java,176,192,1,0,t,17,17,0.526315789473684,0.842105263157895,0,17,0.903409090909091,0.903409090909091,0.842105263157895,
selected/1876215.java,398,406,selected/2481579.java,496,504,1,0,t,9,9,1,1,0,9,1,1,1,
selected/71744.java,99,110,selected/790184.java,9,20,1,0,t,12,12,0.928571428571429,0.928571428571429,0,12,0.992481203007519,0.992481203007519,0.928571428571429,
selected/1435050.java,200,217,selected/2364800.java,71,88,1,0,t,18,18,1,1,0,18,1,1,1,
selected/2679001.java,167,175,selected/2679001.java,187,195,1,0,t,9,9,0.555555555555556,0.777777777777778,0,9,0.963768115942029,0.963768115942029,0.777777777777778,
selected/1087894.java,1101,1124,selected/472295.java,1089,1112,1,0,t,24,24,1,1,0,24,1,1,1,
default/79122.java,24,66,default/90870.java,24,66,1,0,t,43,43,1,1,0,43,1,1,1,
selected/1496807.java,884,910,selected/2626904.java,874,900,1,0,t,27,27,1,1,0,27,1,1,1,
selected/2108348.java,901,910,selected/2532607.java,459,468,1,0,t,10,10,0.5,0.6,0,10,0.660377358490566,0.660377358490566,0.4,
default/24621.java,648,665,default/4439.java,629,646,1,0,t,18,18,0.9,1,0,18,0.985401459854015,0.985401459854015,1,
selected/1510393.java,287,296,selected/2438808.java,947,956,1,0,t,10,10,1,1,0,10,1,1,1,
selected/1776322.java,82,98,selected/432775.java,82,98,1,0,t,17,17,0.631578947368421,0.789473684210526,0,17,0.892215568862275,0.892215568862275,0.684210526315789,
selected/2603031.java,226,239,selected/2712277.java,74,85,1,0,t,12,14,0.5,0.714285714285714,2,13,0.658682634730539,0.658682634730539,0.5,
default/28707.java,194,203,default/31722.java,194,203,1,0,t,10,10,1,1,0,10,1,1,1,
selected/1398140.java,993,1126,selected/355856.java,541,674,1,0,t,134,134,0.330708661417323,0.724409448818898,0,134,0.764437689969605,0.764437689969605,0.338582677165354,
default/128528.java,196,256,default/55062.java,188,251,1,0,t,61,64,0.952380952380952,0.952380952380952,3,62.5,0.987381703470032,0.987381703470032,0.682539682539683,
selected/1568044.java,199,209,selected/447164.java,433,444,1,0,t,11,12,0.181818181818182,0.181818181818182,1,11.5,0.451327433628319,0.451327433628319,0.181818181818182,
default/50141.java,183,197,default/85318.java,183,197,1,0,t,15,15,1,1,0,15,1,1,1,
default/118496.java,247,263,default/37347.java,247,263,1,0,t,17,17,1,1,0,17,1,1,1,
default/126294.java,353,383,default/63582.java,353,383,1,0,t,31,31,1,1,0,31,1,1,1,
default/102948.java,282,291,selected/126144.java,63,72,1,0,t,10,10,0.4,0.6,0,10,0.711111111111111,0.711111111111111,0.5,
selected/2097435.java,245,247,selected/2097435.java,254,256,1,0,t,3,3,0.666666666666667,1,0,3,0.981818181818182,0.981818181818182,1,
selected/1152155.java,1166,1199,selected/628845.java,1166,1199,1,0,t,34,34,1,1,0,34,1,1,1,
selected/1037232.java,167,179,selected/618244.java,166,178,1,0,t,13,13,1,1,0,13,1,1,1,
selected/2284929.java,59,74,selected/2328211.java,61,74,0,1,f,14,16,0.25,0.3125,2,15,0.39344262295082,0.39344262295082,0.25,
selected/1184093.java,315,333,selected/244647.java,22,35,0,1,f,14,19,0.210526315789474,0.315789473684211,5,16.5,0.390804597701149,0.390804597701149,0.263157894736842,
selected/1946000.java,26,29,selected/2485565.java,266,269,0,1,f,4,4,0,0.5,0,4,0.773584905660377,0.773584905660377,0.5,
default/119984.java,14,76,default/89354.java,14,76,1,0,t,63,63,1,1,0,63,1,1,1,
selected/2165036.java,35,52,selected/2165036.java,194,210,1,0,t,17,18,0.722222222222222,0.777777777777778,1,17.5,0.766990291262136,0.766990291262136,0.555555555555556,
selected/1963142.java,592,617,selected/2443296.java,214,239,1,0,t,26,26,0.730769230769231,0.807692307692308,0,26,0.845744680851064,0.845744680851064,0.5,
default/126614.java,184,198,default/74245.java,184,198,1,0,t,15,15,1,1,0,15,1,1,1,
selected/952493.java,452,475,selected/965733.java,397,420,1,0,t,24,24,1,1,0,24,1,1,1,
selected/1552599.java,106,122,selected/2011637.java,128,144,1,0,t,17,17,0.526315789473684,0.789473684210526,0,17,0.92485549132948,0.92485549132948,0.789473684210526,
default/11754.java,133,146,default/124923.java,940,952,1,0,t,13,14,0.428571428571429,0.5,1,13.5,0.710344827586207,0.710344827586207,0.214285714285714,
selected/290368.java,81,94,selected/517398.java,104,117,1,0,t,14,14,1,1,0,14,1,1,1,
selected/1842639.java,133,145,selected/1842639.java,146,158,1,0,t,13,13,0.692307692307692,0.923076923076923,0,13,0.904411764705882,0.904411764705882,0.923076923076923,
selected/1390517.java,188,200,selected/1404388.java,171,183,1,0,t,13,13,1,1,0,13,1,1,1,
default/23689.java,866,892,default/93223.java,847,880,1,0,t,27,34,0.666666666666667,0.814814814814815,7,30.5,0.885714285714286,0.885714285714286,0.407407407407407,
selected/965733.java,378,409,selected/965733.java,555,586,1,0,t,32,32,1,1,0,32,1,1,1,
selected/127068.java,275,284,selected/1384958.java,1011,1020,1,0,t,10,10,1,1,0,10,1,1,1,
default/128221.java,334,346,default/8548.java,310,322,1,0,t,13,13,0.846153846153846,0.846153846153846,0,13,0.989795918367347,0.989795918367347,0.846153846153846,
selected/965733.java,352,375,selected/965733.java,469,492,1,0,t,24,24,1,1,0,24,1,1,1,
selected/1966020.java,463,496,selected/651619.java,305,338,1,0,t,34,34,0.911764705882353,0.941176470588235,0,34,0.976635514018692,0.976635514018692,0.529411764705882,
default/36772.java,461,470,default/69237.java,414,423,1,0,t,10,10,0.8,0.8,0,10,0.84,0.84,0.4,
default/33872.java,208,241,default/90009.java,208,241,1,0,t,34,34,1,1,0,34,1,1,1,
default/18032.java,452,461,default/59583.java,507,516,1,0,t,10,10,0.8,0.9,0,10,0.94,0.94,0.9,
selected/1384958.java,757,765,selected/849450.java,477,485,1,0,t,9,9,0.636363636363636,0.727272727272727,0,9,0.666666666666667,0.666666666666667,0.454545454545455,
default/114239.java,1006,1019,default/124923.java,1006,1019,1,0,t,14,14,1,1,0,14,1,1,1,
selected/1589259.java,1243,1256,selected/1923478.java,1343,1356,1,0,t,14,14,0.785714285714286,1,0,14,0.966666666666667,0.966666666666667,1,
default/23875.java,381,392,default/93897.java,381,392,1,0,t,12,12,1,1,0,12,1,1,1,
selected/1536124.java,477,494,selected/2587776.java,261,276,1,0,t,16,18,0.333333333333333,0.722222222222222,2,17,0.748603351955307,0.748603351955307,0.388888888888889,
selected/1322429.java,919,929,selected/526365.java,474,484,1,0,t,11,11,0.923076923076923,1,0,11,0.989473684210526,0.989473684210526,1,
default/27552.java,570,590,default/55109.java,648,665,1,0,t,18,21,0.739130434782609,0.739130434782609,3,19.5,0.795180722891566,0.795180722891566,0.347826086956522,
selected/1939572.java,24,51,selected/241516.java,27,54,1,0,t,28,28,0.714285714285714,0.928571428571429,0,28,0.890322580645161,0.890322580645161,0.571428571428571,
default/137594.java,522,546,default/3389.java,548,572,1,0,t,25,25,0.846153846153846,1,0,25,0.975961538461538,0.975961538461538,1,
default/85902.java,414,423,default/85902.java,425,434,1,0,t,10,10,0.8,1,0,10,0.954545454545455,0.954545454545455,1,
selected/1044179.java,78,94,selected/1977800.java,64,80,1,0,t,17,17,0.842105263157895,0.894736842105263,0,17,0.981707317073171,0.981707317073171,0.894736842105263,
default/67675.java,524,546,default/90537.java,572,592,1,0,t,21,23,0.84,0.88,2,22,0.839572192513369,0.839572192513369,0.68,
selected/2257266.java,10,22,selected/2528995.java,67,80,1,0,t,13,14,0.923076923076923,0.923076923076923,1,13.5,0.981818181818182,0.981818181818182,0.307692307692308,
default/119807.java,1568,1580,default/80510.java,1156,1170,1,0,t,13,15,0.692307692307692,0.769230769230769,2,14,0.947826086956522,0.947826086956522,0.461538461538462,
selected/2209882.java,96,108,selected/2599808.java,821,832,1,0,t,12,13,0.230769230769231,0.384615384615385,1,12.5,0.340909090909091,0.340909090909091,0.230769230769231,
default/84418.java,938,991,selected/147839.java,922,975,1,0,t,54,54,1,1,0,54,1,1,1,
default/119807.java,940,952,default/80832.java,248,261,1,0,t,13,14,0.461538461538462,0.538461538461538,1,13.5,0.859504132231405,0.859504132231405,0.230769230769231,
default/91744.java,1242,1560,selected/76730.java,1246,1564,1,0,t,319,319,1,1,0,319,1,1,1,
selected/1385666.java,1367,1506,selected/93071.java,1365,1505,1,0,t,140,141,1,1,1,140.5,1,1,0.951388888888889,
default/101032.java,351,377,default/552.java,353,379,1,0,t,27,27,1,1,0,27,1,1,1,
selected/242089.java,254,266,selected/847160.java,222,234,1,0,t,13,13,0.583333333333333,0.833333333333333,0,13,0.819444444444444,0.819444444444444,0.333333333333333,
selected/952493.java,344,360,selected/965733.java,423,439,1,0,t,17,17,1,1,0,17,1,1,1,
selected/15044.java,1337,1353,selected/93071.java,1295,1311,1,0,t,17,17,1,1,0,17,1,1,1,
selected/1104187.java,233,251,selected/2509420.java,92,103,1,0,t,12,19,0.55,0.55,7,15.5,0.793939393939394,0.793939393939394,0.15,
selected/1349908.java,407,416,selected/1583439.java,433,442,1,0,t,10,10,0.4,0.4,0,10,0.966850828729282,0.966850828729282,0.4,
default/23689.java,647,670,default/2619.java,659,682,1,0,t,24,24,1,1,0,24,1,1,1,
default/70334.java,202,265,default/97464.java,202,265,1,0,t,64,64,1,1,0,64,1,1,1,
selected/952493.java,353,383,selected/965733.java,292,322,1,0,t,31,31,1,1,0,31,1,1,1,
default/118344.java,570,590,default/33872.java,570,590,1,0,t,21,21,1,1,0,21,1,1,1,
default/134647.java,459,472,default/70088.java,461,474,1,0,t,14,14,1,1,0,14,1,1,1,
selected/211182.java,535,545,selected/2308223.java,507,517,1,0,t,11,11,1,1,0,11,1,1,1,
selected/2652124.java,134,147,selected/937191.java,146,159,1,0,t,14,14,0.785714285714286,0.785714285714286,0,14,0.936170212765957,0.936170212765957,0.785714285714286,
default/77076.java,178,189,selected/2169205.java,944,957,1,0,t,12,14,1,1,2,13,1,1,1,
default/119524.java,565,587,default/79290.java,543,565,1,0,t,23,23,0.956521739130435,0.956521739130435,0,23,1,1,0.956521739130435,
default/135544.java,522,540,default/57607.java,522,540,1,0,t,19,19,1,1,0,19,1,1,1,
default/21681.java,522,544,default/63015.java,572,592,1,0,t,21,23,0.84,0.88,2,22,0.839572192513369,0.839572192513369,0.68,
default/124923.java,574,587,default/59932.java,425,436,1,0,t,12,14,0.357142857142857,0.428571428571429,2,13,0.568862275449102,0.568862275449102,0.142857142857143,
selected/965733.java,304,334,selected/965733.java,458,488,1,0,t,31,31,1,1,0,31,1,1,1,
default/18834.java,55,69,default/8810.java,55,69,1,0,t,15,15,1,1,0,15,1,1,1,
selected/352496.java,76,92,selected/843078.java,176,192,1,0,t,17,17,0.736842105263158,0.842105263157895,0,17,0.969512195121951,0.969512195121951,0.842105263157895,
selected/952493.java,306,335,selected/965733.java,336,365,1,0,t,30,30,1,1,0,30,1,1,1,
default/51700.java,631,648,default/92220.java,522,544,1,0,t,18,23,0.85,0.85,5,20.5,0.978102189781022,0.978102189781022,0.4,
default/62853.java,1549,1565,default/80832.java,1041,1055,1,0,t,15,17,0.470588235294118,0.529411764705882,2,16,0.830985915492958,0.830985915492958,0.235294117647059,
selected/952493.java,412,428,selected/965733.java,326,342,1,0,t,17,17,1,1,0,17,1,1,1,
selected/1561076.java,371,412,selected/2108660.java,345,388,1,0,t,42,44,0.976190476190476,0.976190476190476,2,43,1,1,0.976190476190476,
selected/1051350.java,487,497,selected/1109516.java,143,153,1,0,t,11,11,0.230769230769231,0.846153846153846,0,11,0.725490196078431,0.725490196078431,0.538461538461538,
default/114331.java,208,241,default/41265.java,208,241,1,0,t,34,34,1,1,0,34,1,1,1,
default/124923.java,321,331,default/62853.java,925,937,1,0,t,11,13,0.636363636363636,0.727272727272727,2,12,0.914285714285714,0.914285714285714,0.272727272727273,
default/101935.java,581,595,default/101935.java,595,609,1,0,t,15,15,0.8,0.8,0,15,0.972602739726027,0.972602739726027,0.8,
default/40654.java,631,648,default/81123.java,650,667,1,0,t,18,18,0.9,1,0,18,0.985401459854015,0.985401459854015,1,
default/13378.java,216,229,default/37347.java,232,245,1,0,t,14,14,1,1,0,14,1,1,1,
selected/1764601.java,140,164,selected/46460.java,401,425,1,0,t,25,25,0.535714285714286,0.75,0,25,0.876447876447876,0.876447876447876,0.214285714285714,
selected/1897320.java,597,607,selected/1897320.java,898,908,1,0,t,11,11,1,1,0,11,1,1,1,
selected/1034325.java,141,171,selected/1567995.java,255,281,1,0,t,27,31,0.580645161290323,0.612903225806452,4,29,0.671111111111111,0.671111111111111,0.225806451612903,
default/69303.java,533,543,default/86184.java,526,536,1,0,t,11,11,0.909090909090909,1,0,11,0.991452991452991,0.991452991452991,1,
default/39035.java,750,759,default/73729.java,750,759,1,0,t,10,10,1,1,0,10,1,1,1,
selected/102850.java,32,51,selected/2136134.java,32,51,1,0,t,20,20,1,1,0,20,1,1,1,
selected/1072820.java,359,370,selected/1072820.java,372,383,1,0,t,12,12,0.416666666666667,1,0,12,0.906666666666667,0.906666666666667,1,
default/41120.java,306,344,default/53763.java,322,360,1,0,t,39,39,0.948717948717949,0.948717948717949,0,39,0.973063973063973,0.973063973063973,0.82051282051282,
selected/497716.java,299,309,selected/939613.java,308,318,1,0,t,11,11,1,1,0,11,1,1,1,
default/28532.java,1083,1095,default/80510.java,1006,1019,1,0,t,13,14,0.615384615384615,0.692307692307692,1,13.5,0.946902654867257,0.946902654867257,0.384615384615385,
default/60516.java,1,68,default/98577.java,1,68,1,0,t,68,68,1,1,0,68,1,1,1,
default/45886.java,126,138,default/859.java,126,138,1,0,t,13,13,1,1,0,13,1,1,1,
default/4439.java,570,590,default/76392.java,629,646,1,0,t,18,21,0.739130434782609,0.739130434782609,3,19.5,0.795180722891566,0.795180722891566,0.347826086956522,
default/22303.java,264,274,default/59932.java,560,571,1,0,t,11,12,0.636363636363636,0.727272727272727,1,11.5,0.961904761904762,0.961904761904762,0.272727272727273,
selected/1876149.java,140,153,selected/2626801.java,84,97,1,0,t,14,14,1,1,0,14,1,1,1,
selected/952493.java,382,413,selected/965733.java,376,407,1,0,t,32,32,1,1,0,32,1,1,1,
selected/1239513.java,9,20,selected/916462.java,10,21,1,0,t,12,12,0.928571428571429,0.928571428571429,0,12,1,1,0.928571428571429,
default/133515.java,629,648,default/42612.java,648,667,1,0,t,20,20,0.857142857142857,1,0,20,0.980645161290323,0.980645161290323,1,
default/74368.java,293,304,default/93534.java,287,298,1,0,t,12,12,1,1,0,12,1,1,1,
default/10296.java,14,37,default/26006.java,8,29,1,0,t,22,24,0.653846153846154,0.769230769230769,2,23,0.795744680851064,0.795744680851064,0.615384615384615,
default/133909.java,307,323,default/13812.java,30,44,1,0,t,15,17,0.411764705882353,0.705882352941176,2,16,0.566666666666667,0.566666666666667,0.411764705882353,
selected/46460.java,449,465,selected/625385.java,120,136,1,0,t,17,17,0.736842105263158,0.842105263157895,0,17,0.960227272727273,0.960227272727273,0.842105263157895,
default/133592.java,109,119,selected/288411.java,128,138,1,0,t,11,11,0.454545454545455,0.727272727272727,0,11,0.78125,0.78125,0.363636363636364,
default/4537.java,450,492,default/95106.java,443,485,1,0,t,43,43,1,1,0,43,1,1,1,
default/133515.java,604,617,default/64200.java,604,617,1,0,t,14,14,1,1,0,14,1,1,1,
default/103538.java,135,182,default/96072.java,135,182,1,0,t,48,48,1,1,0,48,1,1,1,
selected/1671061.java,379,403,selected/2177298.java,520,546,1,0,t,25,27,0.882352941176471,1,2,26,0.984962406015038,0.984962406015038,1,
selected/1239513.java,10,19,selected/2482315.java,17,30,1,0,t,10,14,0.833333333333333,0.833333333333333,4,12,1,1,0.833333333333333,
default/55109.java,335,349,default/8952.java,335,349,1,0,t,15,15,1,1,0,15,1,1,1,
default/14953.java,188,226,default/50898.java,135,173,1,0,t,39,39,0.948717948717949,0.948717948717949,0,39,0.992932862190813,0.992932862190813,0.948717948717949,
default/11754.java,507,526,default/11754.java,1058,1080,1,0,t,20,23,0.5,0.55,3,21.5,0.886877828054299,0.886877828054299,0.2,
default/109369.java,459,472,default/5621.java,440,452,1,0,t,13,14,0.714285714285714,0.785714285714286,1,13.5,0.9140625,0.9140625,0.571428571428571,
selected/1402632.java,268,293,selected/927691.java,185,210,1,0,t,26,26,1,1,0,26,1,1,1,
default/118344.java,459,472,default/137594.java,459,472,1,0,t,14,14,1,1,0,14,1,1,1,
selected/10730.java,759,768,selected/2348309.java,794,803,1,0,t,10,10,0.8,0.8,0,10,0.982456140350877,0.982456140350877,0.8,
selected/1105687.java,75,96,selected/465334.java,71,92,1,0,t,22,22,0.958333333333333,0.958333333333333,0,22,0.994897959183674,0.994897959183674,0.958333333333333,
default/78169.java,198,210,default/92183.java,198,210,1,0,t,13,13,1,1,0,13,1,1,1,
selected/2501958.java,718,737,selected/2593456.java,497,516,1,0,t,20,20,0.952380952380952,0.952380952380952,0,20,0.991228070175439,0.991228070175439,0.952380952380952,
selected/2335702.java,772,790,selected/2335702.java,871,890,1,0,t,19,20,0.736842105263158,0.842105263157895,1,19.5,0.716129032258064,0.716129032258064,0.315789473684211,
selected/1059992.java,623,663,selected/1551445.java,623,663,1,0,t,41,41,1,1,0,41,1,1,1,
selected/1664419.java,99,111,selected/166570.java,99,111,1,0,t,13,13,1,1,0,13,1,1,1,
default/79086.java,546,568,default/98990.java,522,544,1,0,t,23,23,0.88,1,0,23,0.978609625668449,0.978609625668449,1,
default/132272.java,573,587,default/73948.java,589,603,1,0,t,15,15,1,1,0,15,1,1,1,
selected/952493.java,353,374,selected/965733.java,561,582,0,1,f,22,22,1,1,0,22,1,1,1,
default/103146.java,110,197,default/81123.java,110,197,1,0,t,88,88,1,1,0,88,1,1,1,
selected/952493.java,371,411,selected/952493.java,469,509,1,0,t,41,41,1,1,0,41,1,1,1,
selected/952493.java,301,330,selected/965733.java,348,377,1,0,t,30,30,1,1,0,30,1,1,1,
default/119807.java,277,288,default/122249.java,940,952,1,0,t,12,13,0.583333333333333,0.666666666666667,1,12.5,0.901785714285714,0.901785714285714,0.25,
default/129748.java,506,524,default/88409.java,522,540,1,0,t,19,19,1,1,0,19,1,1,1,
selected/1385127.java,192,208,selected/2219826.java,114,130,1,0,t,17,17,1,1,0,17,1,1,1,
default/80510.java,356,366,default/80510.java,640,653,1,0,t,11,14,0.545454545454545,0.636363636363636,3,12.5,0.952380952380952,0.952380952380952,0.636363636363636,
default/128528.java,23,84,default/46733.java,20,70,1,0,t,51,62,0.692307692307692,0.707692307692308,11,56.5,0.849740932642487,0.849740932642487,0.2,
default/28782.java,648,665,default/63015.java,669,687,1,0,t,18,19,0.9,0.95,1,18.5,0.948905109489051,0.948905109489051,0.75,
selected/1483221.java,742,758,selected/927691.java,660,676,1,0,t,17,17,1,1,0,17,1,1,1,
default/104329.java,90,172,default/83354.java,90,172,1,0,t,83,83,1,1,0,83,1,1,1,
default/112013.java,90,172,default/85318.java,90,172,1,0,t,83,83,1,1,0,83,1,1,1,
selected/951517.java,228,263,selected/951517.java,1140,1175,1,0,t,36,36,0.685714285714286,0.714285714285714,0,36,0.700680272108844,0.700680272108844,0.342857142857143,
selected/2165556.java,33,51,selected/743040.java,356,372,1,0,t,17,19,0.736842105263158,0.789473684210526,2,18,0.786885245901639,0.786885245901639,0.263157894736842,
selected/2570780.java,106,124,selected/2657030.java,291,309,1,0,t,19,19,0.894736842105263,0.894736842105263,0,19,0.963963963963964,0.963963963963964,0.894736842105263,
default/115118.java,629,648,default/45549.java,648,667,1,0,t,20,20,0.857142857142857,1,0,20,0.980645161290323,0.980645161290323,1,
selected/2501958.java,688,707,selected/522719.java,725,744,1,0,t,20,20,0.952380952380952,0.952380952380952,0,20,0.991228070175439,0.991228070175439,0.952380952380952,
selected/1236907.java,645,656,selected/2590702.java,336,347,1,0,t,12,12,0.583333333333333,1,0,12,0.847457627118644,0.847457627118644,1,
selected/1009137.java,130,146,selected/2518261.java,172,188,1,0,t,17,17,0.736842105263158,0.842105263157895,0,17,0.928571428571429,0.928571428571429,0.842105263157895,
selected/2077902.java,121,151,selected/2114915.java,164,194,1,0,t,31,31,1,1,0,31,1,1,1,
