srcfile1,startline1,endline1,srcfile2,startline2,endline2,isclone,type1sim,type2sim,type3sim
default/122954.java,836,862,selected/1098324.java,851,877,t,0.9259259259,1,1
selected/2372136.java,113,126,selected/2641701.java,92,105,t,1,1,1
default/53735.java,75,91,default/79057.java,75,91,t,1,1,1
selected/1017362.java,104,126,selected/319241.java,104,126,t,1,1,1
default/32955.java,113,124,default/95950.java,113,124,t,1,1,1
default/10993.java,1,204,default/78674.java,1,204,t,1,1,1
selected/1616011.java,388,398,selected/522719.java,256,266,t,0.8333333333,0.8333333333,0.8333333333
default/118344.java,414,433,default/93897.java,414,433,t,1,1,1
default/60868.java,15,129,selected/1264956.java,17,140,t,0.947826087,0.7826086957,0.947826087
selected/2242179.java,100,109,selected/38030.java,77,86,t,1,1,1
selected/337102.java,337,348,selected/751919.java,185,196,t,0.5833333333,0.6666666667,0.75
default/121888.java,19,34,default/53413.java,19,34,t,1,1,1
selected/1967310.java,12,29,selected/613232.java,13,34,t,1,0.8888888889,1
default/122249.java,425,436,default/93943.java,369,379,t,0.5833333333,0.25,0.6666666667
selected/2429982.java,836,862,selected/927691.java,754,780,t,1,1,1
default/36821.java,481,495,default/72773.java,481,495,t,1,1,1
default/102869.java,321,331,default/22303.java,277,288,t,0.6363636364,0.2727272727,0.7272727273
default/41140.java,1,68,default/74234.java,1,68,t,1,1,1
selected/1083174.java,1237,1271,selected/119809.java,1237,1271,t,1,1,1
selected/1451902.java,35,50,selected/1725132.java,35,50,t,1,1,1
default/118405.java,335,349,default/15343.java,335,349,t,1,1,1
default/3128.java,756,768,default/62109.java,783,795,t,0.9285714286,0.9285714286,0.9285714286
selected/38105.java,100,112,selected/38105.java,180,192,t,0.5882352941,0.8823529412,0.8823529412
selected/952493.java,471,500,selected/965733.java,347,376,t,1,1,1
selected/1210496.java,1,21,selected/2720557.java,1,21,t,0.8333333333,1,1
default/33310.java,142,195,default/3880.java,135,182,t,0.8148148148,0.7777777778,0.8518518519
selected/1508796.java,100,105,selected/600464.java,82,87,t,0.8571428571,1,1
default/21860.java,232,245,default/73948.java,232,245,t,1,1,1
selected/1326963.java,462,479,selected/225359.java,284,299,t,0.3333333333,0.5555555556,0.7777777778
selected/1490133.java,656,672,selected/2087638.java,688,705,t,0.3529411765,0.4117647059,0.7647058824
default/106112.java,1531,1546,default/39035.java,1548,1565,t,0.75,0.625,0.8125
default/49414.java,87,103,default/98816.java,87,103,t,1,1,1
default/42993.java,541,565,default/53104.java,522,546,t,0.8461538462,1,1
default/50381.java,328,366,default/85894.java,309,347,t,0.9487179487,0.4871794872,0.9487179487
selected/38922.java,107,130,selected/38922.java,132,155,t,0.625,0.7083333333,0.875
default/41120.java,574,584,default/63057.java,572,582,t,0.7272727273,0.7272727273,0.7272727273
default/1216.java,564,576,default/66268.java,564,576,t,1,1,1
selected/1569687.java,13,30,selected/2524197.java,13,32,t,0.8888888889,0.9444444444,0.9444444444
selected/1103041.java,447,463,selected/2339370.java,371,387,t,1,1,1
selected/952493.java,391,422,selected/965733.java,471,502,t,1,1,1
default/31770.java,73,89,default/79128.java,73,89,t,1,1,1
selected/1700789.java,266,272,selected/332111.java,652,658,t,1,1,1
selected/2303429.java,220,226,selected/2303429.java,246,252,t,0.7142857143,0.5714285714,0.8571428571
default/86532.java,66,102,selected/2440375.java,61,97,t,1,1,1
selected/1548456.java,142,147,selected/2579975.java,138,143,t,0.7142857143,1,1
selected/332111.java,641,660,selected/943749.java,328,347,t,1,1,1
default/102943.java,126,138,default/113986.java,126,138,t,1,1,1
default/78160.java,590,600,default/96347.java,574,584,t,0.8181818182,0.8181818182,0.8181818182
default/100919.java,99,111,default/45206.java,99,111,t,1,1,1
default/104510.java,524,554,default/75701.java,570,600,t,0.96875,0.96875,0.96875
default/58510.java,808,838,default/71930.java,808,838,t,1,1,1
selected/1308047.java,239,251,selected/2144094.java,231,243,t,0.8571428571,1,1
default/71590.java,454,468,default/89641.java,237,251,t,1,1,1
default/132787.java,629,646,default/95647.java,629,646,t,1,1,1
default/106112.java,220,231,default/93943.java,656,667,t,0.5833333333,0.25,0.6666666667
default/36322.java,570,590,default/51700.java,631,648,t,0.7391304348,0.347826087,0.7391304348
selected/1496807.java,640,650,selected/2365821.java,642,652,t,1,1,1
default/109831.java,943,974,default/24692.java,943,974,t,1,1,1
selected/2286616.java,448,458,selected/748535.java,355,365,t,0.5384615385,0.3846153846,0.5384615385
selected/1524798.java,43,61,selected/702108.java,45,63,t,0.9473684211,0.9473684211,0.9473684211
default/53106.java,159,173,default/70515.java,159,173,t,1,1,1
selected/102108.java,571,585,selected/2140356.java,255,271,t,0.4,0.6666666667,0.9333333333
default/5621.java,297,306,default/70505.java,297,306,t,1,1,1
selected/372374.java,163,168,selected/555538.java,81,86,t,1,1,1
selected/211182.java,83,92,selected/2727594.java,33,42,t,1,1,1
default/55109.java,110,197,default/90009.java,110,197,t,1,1,1
selected/244622.java,535,561,selected/753625.java,452,478,t,1,1,1
selected/1454642.java,210,216,selected/1454642.java,238,244,t,0.8571428571,0.8571428571,0.8571428571
selected/1416330.java,356,369,selected/1416330.java,484,497,t,0.6428571429,0.2857142857,0.7142857143
selected/952493.java,421,451,selected/965733.java,438,468,t,1,1,1
selected/1508796.java,92,97,selected/1512092.java,82,87,t,0.8571428571,1,1
selected/245970.java,17,48,selected/2666453.java,468,501,t,0.625,0.40625,0.6875
default/118948.java,282,291,default/19811.java,282,291,t,1,1,1
selected/1105687.java,75,100,selected/843078.java,75,100,t,1,1,1
default/130693.java,105,116,default/2207.java,105,116,t,1,1,1
selected/2069719.java,754,773,selected/952606.java,658,677,t,0.9523809524,0.9523809524,0.9523809524
default/19383.java,142,195,default/69303.java,142,195,t,1,1,1
selected/1435050.java,199,217,selected/1552187.java,147,165,t,0.9473684211,0.9473684211,0.9473684211
default/33872.java,667,685,default/43190.java,629,646,t,0.8571428571,0.7142857143,0.9047619048
selected/1366120.java,119,129,selected/618244.java,115,125,t,1,1,1
default/5657.java,186,203,default/93943.java,148,165,t,0.8888888889,0.9444444444,0.9444444444
default/29134.java,8,27,default/70960.java,8,27,t,1,1,1
selected/115180.java,599,603,selected/748535.java,507,511,t,0.8571428571,0.8571428571,0.8571428571
default/115118.java,459,472,default/24546.java,440,452,t,0.7142857143,0.5714285714,0.7857142857
selected/1201888.java,79,84,selected/894856.java,60,65,t,0.8333333333,0.8333333333,0.8333333333
default/116394.java,183,197,default/61962.java,183,197,t,1,1,1
selected/1643165.java,103,110,selected/552391.java,69,76,t,0.4285714286,0.4285714286,0.5714285714
default/16641.java,522,544,default/23875.java,522,544,t,1,1,1
selected/2657372.java,443,460,selected/2657372.java,463,480,t,0.8888888889,0.8888888889,0.8888888889
selected/218824.java,57,65,selected/218824.java,70,78,t,0.7,0.7,0.7
default/85394.java,85,128,selected/364540.java,87,130,t,1,1,1
selected/952493.java,355,386,selected/965733.java,415,446,t,1,1,1
selected/1138009.java,281,281,selected/1248710.java,792,802,f,0,0,0
selected/2434445.java,173,189,selected/281762.java,38,42,f,0,0,0
selected/17536.java,42,57,selected/888652.java,525,541,f,0.125,0.125,0.125
selected/222483.java,429,462,selected/739559.java,248,281,f,0,0.0294117647,1
selected/284282.java,162,179,selected/776498.java,364,381,f,0,0,0
selected/2548457.java,606,613,selected/586267.java,105,112,f,0.375,0.5,0.625
selected/280205.java,114,128,selected/625385.java,162,176,f,0.5882352941,0.2352941176,0.8235294118
default/133975.java,1,8,selected/757583.java,3,10,f,0.375,0.625,1
selected/431843.java,116,122,selected/950039.java,75,81,f,0.4285714286,0.4285714286,0.7142857143
default/117081.java,349,379,default/28859.java,349,379,t,1,1,1
selected/1193583.java,24,30,selected/816844.java,24,30,t,0.875,1,1
selected/1467780.java,396,401,selected/1467780.java,417,422,t,0.6666666667,1,1
selected/1669874.java,166,174,selected/2664077.java,68,76,t,0.7,0.8,0.8
selected/149123.java,1238,1252,selected/845917.java,1196,1210,t,1,1,1
default/122111.java,21,30,default/46669.java,52,61,t,0.3,0.6,0.6
selected/1137762.java,15,22,selected/1684335.java,26,31,t,0.25,0.5,0.5
selected/787498.java,235,244,selected/790506.java,217,226,t,1,1,1
default/62853.java,1166,1171,default/80510.java,1166,1171,t,1,1,1
selected/833516.java,299,305,selected/833516.java,509,515,t,0.5714285714,0.5714285714,0.7142857143
default/29950.java,194,203,default/44659.java,194,203,t,1,1,1
selected/753625.java,633,649,selected/964253.java,717,733,t,1,1,1
selected/1529709.java,924,930,selected/2065410.java,164,170,f,0.1428571429,0.1428571429,0.1428571429
selected/1958373.java,45,51,selected/382940.java,79,84,f,0.2857142857,0.2857142857,0.7142857143
selected/1089664.java,1590,1697,selected/1453303.java,852,959,t,0.9814814815,1,1
selected/102108.java,571,585,selected/238734.java,555,571,t,0.4,0.6666666667,0.9333333333
selected/2009340.java,408,446,selected/2009340.java,684,722,t,0.9512195122,0.9512195122,0.9512195122
selected/1949452.java,502,504,selected/1950269.java,1083,1085,f,0.6666666667,1,1
selected/1481076.java,71,92,selected/871715.java,424,447,f,0.1363636364,0.1363636364,0.3181818182
selected/1344567.java,59,79,selected/1748535.java,168,176,f,0,0,0
selected/1047866.java,201,211,selected/1196068.java,61,74,f,0.2,0.2,0.3
selected/1019317.java,33,39,selected/1844147.java,14,23,f,NaN,NaN,NaN
selected/1599546.java,32,42,selected/338506.java,15,32,f,0,0,0.1
default/65897.java,48,157,default/79128.java,48,157,t,1,1,1
default/111426.java,118,128,default/91215.java,118,128,t,0.9230769231,0.9230769231,0.9230769231
selected/2510322.java,880,891,selected/2599719.java,1128,1141,t,0.6666666667,0.75,0.8333333333
default/72588.java,7,22,selected/2398322.java,11,22,t,0.7058823529,0.7058823529,0.7058823529
selected/1126422.java,64,136,selected/1760314.java,37,120,t,0.8356164384,0.4657534247,0.8356164384
default/106521.java,387,397,default/25052.java,328,338,t,1,1,1
selected/361180.java,652,662,selected/526365.java,815,824,t,0.7692307692,0.3846153846,0.7692307692
selected/1161059.java,752,767,selected/1484507.java,260,275,t,0.4,0.4,0.8
selected/2286281.java,256,264,selected/2286281.java,465,474,t,0.5555555556,0.6666666667,0.6666666667
default/10254.java,64,71,default/19891.java,73,82,t,0.6666666667,0.7777777778,0.7777777778
default/80510.java,115,130,default/80510.java,407,422,t,0.6875,0.25,0.75
selected/1499140.java,78,87,selected/2181232.java,82,91,t,1,1,1
selected/1349625.java,37,47,selected/2625713.java,25,35,f,0,0,0
selected/1040175.java,92,98,selected/1122674.java,65,71,f,0.5714285714,0.7142857143,0.7142857143
selected/500122.java,224,230,selected/57280.java,159,162,f,0,0,0
selected/1035827.java,142,150,selected/2230843.java,43,55,f,0.3333333333,0.7777777778,0.7777777778
selected/1090867.java,1098,1110,selected/2587973.java,882,894,t,1,1,1
default/114239.java,382,392,default/93943.java,277,288,t,0.6363636364,0.2727272727,0.7272727273
default/115765.java,50,61,default/97041.java,50,61,t,1,1,1
default/55843.java,261,307,default/60023.java,261,307,t,1,1,1
default/119807.java,277,288,default/59932.java,220,231,t,0.5833333333,0.25,0.6666666667
default/89968.java,536,547,default/99581.java,530,541,t,1,1,1
default/106521.java,649,667,default/84501.java,705,723,t,1,1,1
default/129663.java,110,121,default/45677.java,110,121,t,1,1,1
default/8952.java,667,685,default/93897.java,667,685,t,1,1,1
default/19383.java,314,336,default/45048.java,333,355,t,0.9565217391,0.9565217391,0.9565217391
default/100662.java,90,172,default/83354.java,90,172,t,1,1,1
selected/304936.java,1152,1176,selected/925397.java,1168,1192,t,1,1,1
selected/2397223.java,251,264,selected/714890.java,205,218,t,0.6666666667,0.3333333333,0.8666666667
default/58007.java,349,379,default/68839.java,346,377,t,1,0.4516129032,1
selected/2387548.java,1,9,selected/2513182.java,1,9,f,0.375,0,0.75
selected/2012563.java,132,214,selected/2063502.java,97,179,f,0.8536585366,0.9390243902,0.9390243902
selected/1574147.java,409,409,selected/2223414.java,290,290,f,0,0,0
default/101486.java,11,28,selected/1570329.java,373,382,f,0.15,0.15,0.15
selected/802547.java,151,194,selected/841335.java,171,214,f,0.9545454545,0.4545454545,0.9545454545
selected/2011637.java,212,264,selected/432775.java,142,194,t,1,1,1
default/101032.java,325,333,default/108541.java,328,336,t,0.8888888889,0.8888888889,0.8888888889
selected/965733.java,350,381,selected/965733.java,424,455,f,1,1,1
selected/1283360.java,214,225,selected/1383947.java,174,186,f,0.1538461538,0.1538461538,0.1538461538
selected/1774904.java,17,27,selected/471882.java,15,25,t,1,1,1
selected/179781.java,797,813,selected/179781.java,834,851,t,0.8235294118,0.3529411765,1
selected/1321393.java,232,255,selected/1575889.java,132,155,t,0.64,0.64,0.76
selected/1700789.java,112,123,selected/2579302.java,127,138,t,0.9166666667,1,1
default/88095.java,306,344,default/99581.java,300,338,t,1,1,1
selected/2716610.java,128,150,selected/2716610.java,208,235,t,0.8695652174,0.3043478261,0.9565217391
selected/2509245.java,688,707,selected/2593456.java,497,516,t,0.9523809524,0.9523809524,0.9523809524
selected/2377289.java,208,230,selected/295330.java,94,114,t,0.7083333333,0.5,0.7083333333
selected/1715190.java,273,281,selected/2659499.java,610,618,t,0.6,1,1
default/29246.java,202,265,default/46992.java,202,265,t,1,1,1
default/40921.java,312,364,default/5567.java,292,333,t,0.5090909091,0.0727272727,0.5818181818
selected/2181139.java,163,179,selected/332111.java,230,245,t,0.6470588235,0.2941176471,0.8235294118
selected/2653397.java,1166,1199,selected/347622.java,1166,1199,t,1,1,1
selected/1161059.java,491,506,selected/1326963.java,348,365,t,0.375,0.625,0.875
selected/1776589.java,412,457,selected/2003189.java,399,427,t,0.4565217391,0.4782608696,0.4782608696
default/115118.java,592,602,default/90330.java,450,460,t,1,1,1
default/102869.java,29,83,default/124923.java,29,83,t,1,1,1
selected/1449454.java,1001,1012,selected/89770.java,167,176,f,0.1666666667,0.1666666667,0.25
selected/682822.java,305,326,selected/952493.java,455,476,f,0,0,0
default/123760.java,126,138,default/40097.java,126,138,t,1,1,1
default/102869.java,321,331,default/11754.java,425,436,t,0.6363636364,0.2727272727,0.7272727273
selected/1712367.java,270,280,selected/345185.java,70,79,f,0.25,0.25,0.4166666667
selected/63572.java,985,1007,selected/720441.java,144,162,f,0.2173913043,0.2608695652,0.3043478261
selected/1831571.java,21,213,selected/667552.java,31,223,f,1,1,1
default/2802.java,544,562,selected/397460.java,69,84,f,0.1578947368,0.1578947368,0.1578947368
default/100171.java,126,138,default/137582.java,126,138,t,1,1,1
selected/357594.java,132,163,selected/837111.java,122,153,t,1,1,1
default/56485.java,891,900,default/56485.java,902,911,t,0.7,0.9,0.9
default/100801.java,536,547,default/74778.java,478,489,t,1,1,1
selected/2081974.java,242,255,selected/2213635.java,143,154,t,0.7142857143,0.5,0.7857142857
default/132272.java,282,291,default/79290.java,276,285,t,1,1,1
selected/201262.java,743,752,selected/434778.java,196,208,f,0.1,0.1,0.3
selected/1132046.java,120,144,selected/2644786.java,89,106,f,1,1,1
selected/1884533.java,388,402,selected/786561.java,941,968,f,0.2666666667,0.2666666667,0.2666666667
default/128066.java,280,292,default/93223.java,285,296,t,0.8461538462,0.4615384615,0.8461538462
selected/245970.java,87,112,selected/245970.java,585,611,t,0.8076923077,0.2692307692,0.8461538462
selected/2593456.java,305,315,selected/497716.java,331,341,t,1,1,1
selected/2286281.java,344,353,selected/2286281.java,399,408,t,0.6,0.7,0.7
selected/787909.java,259,273,selected/938134.java,269,283,t,1,1,1
selected/1011915.java,100,110,selected/2318458.java,99,109,t,1,1,1
default/133515.java,648,665,default/6937.java,648,665,t,1,1,1
default/109803.java,489,511,default/132272.java,549,571,t,1,1,1
default/112571.java,295,307,default/132039.java,293,304,t,0.7333333333,0.3333333333,0.7333333333
default/77069.java,678,704,selected/1876215.java,595,621,t,1,1,1
selected/124489.java,506,520,selected/124489.java,536,550,t,0.7333333333,0.7333333333,0.8
default/35053.java,667,685,default/94944.java,629,646,t,0.8571428571,0.7142857143,0.9047619048
selected/1494993.java,1201,1210,selected/597475.java,1208,1217,t,1,1,1
default/106506.java,406,441,default/85514.java,406,441,t,1,1,1
default/15343.java,110,197,default/32654.java,110,197,t,1,1,1
selected/2325031.java,74,84,selected/304088.java,62,72,f,0,0,0
selected/361180.java,652,662,selected/526365.java,762,770,f,0.6153846154,0.3846153846,0.7692307692
selected/198254.java,266,287,selected/965733.java,555,576,f,0,0,0
default/23674.java,48,62,default/43033.java,48,62,t,1,1,1
selected/1653112.java,693,701,selected/2071313.java,48,58,f,0.4,0.4,0.5
selected/323806.java,39,65,selected/708312.java,33,59,t,0.4074074074,0.4814814815,0.7777777778
selected/1166046.java,645,659,selected/850459.java,158,172,f,0.6666666667,0.8,0.8
selected/2308223.java,597,607,selected/2727594.java,483,496,t,0.8461538462,0.3846153846,0.9230769231
default/59849.java,113,124,default/75612.java,113,124,t,1,1,1
default/21860.java,216,230,default/36204.java,200,214,t,1,1,1
default/3880.java,293,304,default/50607.java,295,307,t,0.7857142857,0.3571428571,0.7857142857
default/117081.java,533,543,default/13378.java,526,536,t,0.9090909091,1,1
selected/481691.java,242,300,selected/481691.java,306,364,t,0.935483871,0.5806451613,0.9516129032
default/76756.java,604,617,default/90009.java,604,617,t,1,1,1
default/107017.java,463,472,default/42530.java,445,454,t,0.8,1,1
default/128157.java,113,124,default/21403.java,113,124,t,1,1,1
selected/2095100.java,456,544,selected/894545.java,394,482,f,0.9880952381,0.9880952381,0.9880952381
default/36204.java,52,106,default/52364.java,52,106,f,1,1,1
default/10394.java,346,377,default/137408.java,346,377,t,1,1,1
default/66305.java,687,703,default/93531.java,687,703,t,1,1,1
default/132935.java,694,709,default/98271.java,517,532,t,1,1,1
default/122514.java,30,44,default/58332.java,30,44,t,1,1,1
default/114239.java,1549,1565,default/67669.java,1532,1546,t,0.6470588235,0.5294117647,0.7058823529
default/23875.java,546,568,default/45549.java,522,544,t,0.88,1,1
selected/509951.java,31,40,selected/919092.java,130,139,t,0.5,0.6,0.7
selected/1398140.java,746,763,selected/795399.java,141,155,f,0.3333333333,0.2222222222,0.6111111111
selected/780597.java,212,228,selected/780597.java,1515,1530,f,0.6470588235,0.2352941176,0.7058823529
selected/1067601.java,230,240,selected/2564872.java,224,241,f,0.2727272727,0.2727272727,0.2727272727
selected/1482488.java,128,144,selected/816844.java,96,112,f,0.5263157895,0.3157894737,0.7368421053
selected/1482488.java,142,167,selected/626735.java,158,183,f,0.9655172414,0.1034482759,0.9655172414
default/79914.java,30,44,selected/410375.java,95,109,f,0.6666666667,0.4666666667,0.7333333333
selected/233128.java,48,56,selected/367105.java,72,82,f,0.3,0.3,0.3
selected/1484507.java,387,403,selected/967656.java,255,270,f,0.3529411765,0.5882352941,0.8235294118
selected/1659082.java,64,72,selected/39778.java,28,36,t,1,1,1
default/111936.java,137,162,default/43540.java,137,162,t,1,1,1
selected/1111010.java,179,259,selected/1356669.java,172,235,t,0.9444444444,0.6944444444,0.9722222222
selected/952493.java,326,349,selected/965733.java,472,495,f,1,1,1
selected/108048.java,57,70,selected/2326379.java,117,127,f,0.2142857143,0.2142857143,0.2857142857
selected/2331784.java,248,264,selected/2557356.java,116,132,f,0.6315789474,0.6842105263,0.7894736842
selected/198254.java,259,280,selected/896532.java,374,395,f,0,0,0
selected/1664613.java,1469,1480,selected/2720826.java,1469,1480,f,1,1,1
default/115118.java,570,590,default/22931.java,570,590,t,1,1,1
default/109369.java,648,665,default/97360.java,650,667,t,1,1,1
default/117081.java,295,307,default/28606.java,315,326,t,0.7333333333,0.3333333333,0.7333333333
default/32536.java,394,404,default/44830.java,394,404,t,1,1,1
default/105035.java,125,147,selected/2493825.java,190,212,t,1,1,1
default/19968.java,194,206,default/29342.java,194,206,t,1,1,1
selected/1196554.java,20,34,selected/1860314.java,24,41,t,0.8,0.2,0.9333333333
selected/2339736.java,82,98,selected/862468.java,166,182,f,0.7368421053,0.8421052632,0.8421052632
selected/348123.java,47,56,selected/760509.java,126,141,f,0.3,0.3,0.5
selected/2451438.java,235,247,selected/984711.java,73,83,f,0.1538461538,0.1538461538,0.1538461538
selected/705884.java,76,87,selected/814095.java,76,87,f,1,1,1
selected/1128882.java,96,120,selected/975587.java,70,94,f,0.75,0.8571428571,0.8571428571
selected/2299388.java,246,258,selected/825557.java,56,66,f,0.2857142857,0.2142857143,0.2857142857
selected/113819.java,53,56,selected/1949867.java,55,58,f,0,0,0
selected/1612648.java,32,48,selected/1756207.java,35,50,t,0.9411764706,0.6470588235,0.9411764706
default/12172.java,126,138,default/56146.java,126,138,t,1,1,1
default/58531.java,592,602,default/70088.java,594,604,t,1,1,1
default/44026.java,522,544,default/4439.java,629,646,t,0.68,0.32,0.68
default/118736.java,135,182,default/535.java,135,182,t,1,1,1
default/109133.java,43,52,default/116591.java,43,52,t,1,1,1
default/59932.java,992,1003,default/73729.java,992,1003,t,1,1,1
selected/2308223.java,798,812,selected/687849.java,1162,1176,t,1,1,1
default/103762.java,546,568,default/32536.java,570,590,t,0.84,0.68,0.88
default/40654.java,669,687,default/44830.java,648,665,t,0.8571428571,0.7142857143,0.9047619048
default/65982.java,667,685,default/820.java,522,544,t,0.8095238095,0.380952381,0.8095238095
default/114331.java,570,590,default/86322.java,546,568,t,0.9130434783,0.7391304348,0.9565217391
default/124843.java,522,544,default/135495.java,522,544,t,1,1,1
default/57585.java,599,612,default/62365.java,604,617,t,1,1,1
default/19573.java,459,472,default/23875.java,459,472,t,1,1,1
selected/704843.java,384,393,selected/704843.java,545,554,t,0.7272727273,0.7272727273,0.7272727273
selected/2167343.java,378,399,selected/88735.java,179,199,t,0.7727272727,0.8181818182,0.8181818182
default/56904.java,73,82,default/70893.java,73,82,t,1,1,1
selected/2166691.java,104,117,selected/2166691.java,126,139,t,0.875,0.8125,0.9375
selected/2198965.java,1169,1185,selected/330378.java,806,823,t,0.7058823529,0.2941176471,0.8235294118
selected/2325865.java,1248,1285,selected/977449.java,1255,1292,t,1,1,1
default/18466.java,200,214,default/98354.java,184,198,t,1,1,1
default/106112.java,395,405,default/122249.java,546,557,t,0.6363636364,0.2727272727,0.7272727273
selected/2530759.java,369,379,selected/347622.java,369,379,t,1,1,1
default/120736.java,909,924,default/1216.java,907,922,t,1,1,1
selected/1943837.java,1523,1534,selected/2406008.java,689,700,t,0.8333333333,0.25,0.8333333333
default/128851.java,31,46,default/16944.java,31,46,t,1,1,1
selected/1292325.java,72,111,selected/2502236.java,71,110,t,0.8,0.425,0.8
selected/290368.java,81,94,selected/862235.java,82,95,t,1,1,1
default/79012.java,629,646,default/81123.java,650,667,t,0.9,1,1
default/103762.java,648,665,default/133515.java,648,665,t,1,1,1
default/123760.java,43,52,default/35785.java,43,52,t,1,1,1
selected/1402632.java,838,864,selected/364540.java,871,897,t,0.9259259259,1,1
default/102948.java,536,547,default/89968.java,536,547,t,1,1,1
selected/1053311.java,335,350,selected/1923478.java,335,350,t,1,1,1
default/25398.java,27,46,default/73183.java,27,46,t,1,1,1
default/13560.java,184,198,default/88409.java,200,214,t,1,1,1
selected/1090867.java,1003,1012,selected/1321892.java,823,832,t,0.8333333333,0.9166666667,0.9166666667
default/130398.java,149,157,default/86457.java,149,157,t,1,1,1
default/104755.java,99,111,default/39836.java,99,111,t,1,1,1
default/5621.java,546,568,default/67675.java,548,570,t,1,1,1
default/3880.java,249,265,default/53763.java,265,281,t,1,1,1
default/5621.java,367,379,default/64200.java,367,379,t,1,1,1
selected/179781.java,685,701,selected/330378.java,747,764,t,0.8235294118,0.4117647059,1
default/26700.java,183,197,default/83993.java,183,197,t,1,1,1
default/24546.java,546,568,default/43190.java,522,544,t,0.88,1,1
default/17076.java,126,138,default/35785.java,126,138,t,1,1,1
default/106112.java,425,436,default/119807.java,206,217,t,0.5833333333,0.25,0.6666666667
default/118405.java,629,648,default/5251.java,648,667,t,0.8571428571,1,1
selected/347455.java,795,871,selected/969912.java,295,371,f,0,0,0
default/102232.java,229,242,selected/1452844.java,228,238,f,0.1538461538,0.1538461538,0.2307692308
default/134647.java,522,544,default/27552.java,648,665,t,0.68,0.32,0.68
default/72323.java,570,590,default/85127.java,570,590,t,1,1,1
selected/1316289.java,242,260,selected/149854.java,199,217,t,0.75,0.9,1
default/59932.java,804,816,default/93943.java,656,667,t,0.5384615385,0.3076923077,0.6153846154
selected/1990412.java,70,86,selected/281911.java,80,96,t,1,1,1
default/21681.java,546,570,default/28782.java,522,546,t,0.8461538462,1,1
default/101935.java,672,682,default/3931.java,698,707,t,0.3636363636,0.4545454545,0.5454545455
selected/2474897.java,103,120,selected/632937.java,94,111,t,0.9411764706,0.9411764706,1
selected/1782576.java,585,604,selected/2593456.java,617,636,t,0.9523809524,0.9523809524,0.9523809524
default/118595.java,293,304,default/71559.java,293,304,t,1,1,1
default/13449.java,183,197,default/15515.java,183,197,t,1,1,1
default/33571.java,179,192,default/98354.java,184,198,t,1,0.5,1
selected/1541688.java,373,395,selected/2303587.java,592,614,t,0.6956521739,0.7826086957,0.7826086957
default/10394.java,135,182,default/43630.java,135,182,t,1,1,1
default/2058.java,135,182,default/3880.java,135,182,t,1,1,1
default/119807.java,762,773,default/28532.java,560,571,t,0.75,0.3333333333,0.8333333333
default/24621.java,570,590,default/44830.java,667,685,t,0.7391304348,0.347826087,0.7391304348
default/37347.java,522,540,default/73101.java,506,524,t,1,1,1
selected/10730.java,457,485,selected/375037.java,1167,1195,t,0.3793103448,0.3448275862,0.3793103448
selected/100172.java,1187,1196,selected/1030949.java,219,228,t,0.8333333333,0.9166666667,0.9166666667
default/135544.java,362,393,default/52364.java,346,377,t,1,1,1
default/44063.java,522,540,default/85123.java,506,524,t,1,1,1
default/15343.java,522,544,default/51700.java,548,570,t,0.88,1,1
default/103538.java,293,304,default/63131.java,295,307,t,0.7857142857,0.3571428571,0.7857142857
default/35432.java,592,602,default/86322.java,592,602,t,1,1,1
default/14621.java,1,68,default/23866.java,1,68,t,1,1,1
selected/255305.java,103,118,selected/255305.java,127,145,t,0.8888888889,0.5,0.8888888889
default/40654.java,208,241,default/44830.java,208,241,t,0.9428571429,0.2,0.9428571429
default/75240.java,48,62,default/76005.java,48,62,t,1,1,1
default/124923.java,1568,1580,default/125218.java,1568,1580,t,1,1,1
default/39035.java,790,801,default/62853.java,133,146,t,0.5833333333,0.3333333333,0.6666666667
default/50971.java,667,685,default/94821.java,662,680,t,1,1,1
default/110581.java,186,195,default/114675.java,184,193,t,0.9,1,1
selected/1944148.java,58,69,selected/2666127.java,27,38,t,1,1,1
default/114488.java,238,251,default/48666.java,228,241,t,1,1,1
default/42612.java,414,433,default/94821.java,409,428,t,1,1,1
default/80510.java,670,683,default/93943.java,493,504,t,0.4285714286,0.5,0.5
default/19731.java,105,132,default/71420.java,120,147,t,1,1,1
default/103574.java,126,138,default/26963.java,126,138,t,1,1,1
default/16883.java,786,812,selected/2430560.java,771,797,t,1,1,1
default/103251.java,67,82,default/54644.java,67,82,t,1,1,1
selected/1131338.java,219,237,selected/77873.java,198,216,t,1,1,1
default/37863.java,207,217,default/63465.java,193,203,f,0.8333333333,0.8333333333,0.8333333333
default/44026.java,658,664,default/46676.java,140,148,f,0,0,0
default/43190.java,440,452,default/73352.java,442,454,t,1,1,1
default/85123.java,406,441,default/85894.java,413,448,t,1,1,1
default/44208.java,308,322,default/65413.java,308,322,t,1,1,1
default/25685.java,89,104,default/4320.java,110,125,t,1,1,1
default/136668.java,53,166,default/91327.java,53,166,t,0.9495798319,0.9495798319,0.9495798319
selected/1196689.java,359,383,selected/377953.java,328,352,t,0.84,0.16,1
selected/1707897.java,60,74,selected/765090.java,54,66,t,0.8,0.7333333333,0.8
selected/1398140.java,898,915,selected/238734.java,479,498,t,0.3333333333,0.5555555556,0.8888888889
default/24621.java,546,568,default/90009.java,648,665,t,0.68,0.32,0.68
